city,aqi,dominant_pollutant,timestamp,station,lat,lon,pm25,pm10,o3,no2,so2,co
Jaipur,112,pm25,2024-01-26 19:23:38,Jaipur Central,22.54424196471599,88.15146275459853,69,54,56,47,22,7
Jaipur,144,pm25,2024-01-30 11:52:43,Jaipur Central,23.510155260514097,81.14136668313924,85,80,46,55,22,5
Jaipur,154,pm25,2024-02-03 04:21:49,Jaipur Central,22.73892638024795,71.0735024840304,94,152,48,16,23,4
Jaipur,186,o3,2024-02-06 20:50:54,Jaipur Central,22.768798539792257,82.46037073427779,124,171,66,21,12,2
Jaipur,169,o3,2024-02-10 13:20:00,Jaipur Central,19.465867192623957,71.23871742591749,87,118,52,16,26,16
Jaipur,189,pm25,2024-02-14 05:49:05,Jaipur Central,26.834890718796004,85.45422245784731,142,89,8,38,16,3
Jaipur,189,no2,2024-02-17 22:18:10,Jaipur Central,24.5291462985045,71.70122091622257,126,132,76,22,18,7
Jaipur,252,pm25,2024-02-21 14:47:16,Jaipur Central,26.523111095937463,80.99285335095784,126,199,5,71,27,12
Jaipur,174,pm25,2024-02-25 07:16:21,Jaipur Central,25.292910643000006,84.96725388425656,79,129,51,47,13,16
Jaipur,236,pm25,2024-02-28 23:45:27,Jaipur Central,22.963162253569287,75.02845976770932,148,185,44,46,17,12
Jaipur,117,o3,2024-03-03 16:14:32,Jaipur Central,18.02330584572193,88.55743899877778,111,41,15,54,20,17
Jaipur,169,pm25,2024-03-07 08:43:38,Jaipur Central,13.654845175671202,87.39853161862001,84,141,59,43,26,13
Jaipur,246,o3,2024-03-11 01:12:43,Jaipur Central,17.068595727950516,75.8371046647134,153,169,34,15,31,14
Jaipur,189,pm10,2024-03-14 17:41:49,Jaipur Central,20.579933872555777,85.83167954989474,107,163,69,33,1,4
Jaipur,181,o3,2024-03-18 10:10:54,Jaipur Central,15.007806330888705,86.0235100055636,81,137,62,53,0,4
Jaipur,261,pm25,2024-03-22 02:40:00,Jaipur Central,24.770306801768243,80.584579006341,160,200,43,60,10,10
Jaipur,153,pm10,2024-03-25 19:09:05,Jaipur Central,28.01752036912519,74.70548111143023,96,94,10,28,33,17
Jaipur,182,o3,2024-03-29 11:38:10,Jaipur Central,15.858508795129463,83.21787706479817,129,171,42,57,0,18
Jaipur,136,pm10,2024-04-02 04:07:16,Jaipur Central,24.154874836335356,80.24149291073485,94,101,75,34,27,11
Jaipur,219,pm10,2024-04-05 20:36:21,Jaipur Central,28.721802833694547,72.46814770618836,137,212,68,34,16,9
Jaipur,87,pm10,2024-04-09 13:05:27,Jaipur Central,20.53317929434324,73.23974106718934,57,72,7,36,11,14
Jaipur,130,pm25,2024-04-13 05:34:32,Jaipur Central,17.816701195252914,71.45550813611253,69,131,69,39,29,12
Jaipur,121,pm25,2024-04-16 22:03:38,Jaipur Central,25.91620175559799,87.89941237531075,96,151,54,43,20,10
Jaipur,202,o3,2024-04-20 14:32:43,Jaipur Central,23.593676312804252,89.47353410547413,145,162,61,64,18,18
Jaipur,142,pm10,2024-04-24 07:01:49,Jaipur Central,29.737182542773226,79.63164108069762,88,113,51,37,17,15
Jaipur,239,pm10,2024-04-27 23:30:54,Jaipur Central,16.730558579913342,80.08903902862872,178,191,31,18,13,9
Jaipur,190,pm25,2024-05-01 16:00:00,Jaipur Central,12.795086276930398,88.79739119295624,111,146,28,22,43,14
Jaipur,239,pm10,2024-05-05 08:29:05,Jaipur Central,14.166457773319802,80.93004867918935,151,194,65,32,14,8
Jaipur,236,pm25,2024-05-09 00:58:10,Jaipur Central,19.57105721030723,87.7353059669509,135,177,79,24,10,5
Jaipur,237,pm25,2024-05-12 17:27:16,Jaipur Central,17.680708945460815,70.43252177453526,158,160,74,40,21,16
Jaipur,125,pm25,2024-05-16 09:56:21,Jaipur Central,24.83774081682695,72.97411436136656,49,155,51,51,18,2
Jaipur,175,pm10,2024-05-20 02:25:27,Jaipur Central,18.318446814428807,72.46708615065637,131,156,78,50,38,17
Jaipur,202,pm25,2024-05-23 18:54:32,Jaipur Central,11.877269374607465,79.46916623081685,126,205,32,46,24,12
Jaipur,170,pm25,2024-05-27 11:23:38,Jaipur Central,17.348034614808277,70.96970822997096,99,123,44,5,21,16
Jaipur,181,pm25,2024-05-31 03:52:43,Jaipur Central,10.258806467554074,73.37245182414632,111,142,68,35,18,9
Jaipur,292,pm25,2024-06-03 20:21:49,Jaipur Central,13.81661651527006,86.99951417532105,189,262,15,42,47,14
Jaipur,232,o3,2024-06-07 12:50:54,Jaipur Central,19.08858836408641,89.11243205128599,146,149,40,6,4,10
Jaipur,293,pm25,2024-06-11 05:20:00,Jaipur Central,21.388988993190104,74.03688946280624,160,217,46,21,12,16
Jaipur,195,pm25,2024-06-14 21:49:05,Jaipur Central,12.04610322723891,79.79403910948884,107,168,90,23,6,13
Jaipur,272,pm25,2024-06-18 14:18:10,Jaipur Central,19.12599293005841,83.79946689466584,169,158,52,58,24,11
Jaipur,186,no2,2024-06-22 06:47:16,Jaipur Central,22.821849159363673,74.98645326543331,122,134,96,39,3,3
Jaipur,208,pm25,2024-06-25 23:16:21,Jaipur Central,11.919136122275674,88.06755245098489,115,135,64,36,11,12
Jaipur,280,pm25,2024-06-29 15:45:27,Jaipur Central,26.0687899209684,73.51739222554238,176,229,51,44,20,10
Jaipur,259,pm25,2024-07-03 08:14:32,Jaipur Central,13.451594891523031,72.54753321047833,153,226,43,59,21,3
Jaipur,179,pm25,2024-07-07 00:43:38,Jaipur Central,16.779600182044472,85.49236812077119,101,124,42,58,29,0
Jaipur,142,pm10,2024-07-10 17:12:43,Jaipur Central,10.976507313181783,79.06673574221806,81,108,55,37,15,8
Jaipur,165,pm10,2024-07-14 09:41:49,Jaipur Central,23.886880671498098,70.27235539172368,86,99,35,48,22,11
Jaipur,288,pm25,2024-07-18 02:10:54,Jaipur Central,25.305281932012406,77.45015126257896,165,215,96,43,48,8
Jaipur,174,pm25,2024-07-21 18:40:00,Jaipur Central,14.567266706643466,75.09739301363125,97,104,23,40,6,18
Jaipur,153,pm25,2024-07-25 11:09:05,Jaipur Central,16.164341945362835,77.1880349940428,133,162,20,16,36,8
Jaipur,229,pm25,2024-07-29 03:38:10,Jaipur Central,19.898645706635634,77.1537261306113,126,172,60,55,8,6
Jaipur,195,pm25,2024-08-01 20:07:16,Jaipur Central,11.38669384653604,84.22619419110875,96,196,59,35,22,7
Jaipur,268,pm25,2024-08-05 12:36:21,Jaipur Central,26.912545187532444,74.36096910260427,128,207,16,37,37,10
Jaipur,182,o3,2024-08-09 05:05:27,Jaipur Central,22.77474081573071,83.62091035390054,95,125,59,25,36,10
Jaipur,182,pm25,2024-08-12 21:34:32,Jaipur Central,23.798582953079283,86.57429625121817,155,164,38,49,24,2
Jaipur,184,pm25,2024-08-16 14:03:38,Jaipur Central,20.168481398611974,87.41270060950221,101,160,62,40,17,0
Jaipur,187,pm25,2024-08-20 06:32:43,Jaipur Central,25.329657058825475,70.99311919249324,133,132,56,59,26,5
Jaipur,110,pm25,2024-08-23 23:01:49,Jaipur Central,29.515994616350923,79.85608399271433,47,95,41,32,29,14
Jaipur,228,pm25,2024-08-27 15:30:54,Jaipur Central,14.195684076283065,76.31017243629151,159,134,50,39,17,15
Jaipur,211,pm10,2024-08-31 08:00:00,Jaipur Central,12.120319162938797,82.73003358903203,142,134,35,52,20,15
Jaipur,159,pm10,2024-09-04 00:29:05,Jaipur Central,28.460550147825337,89.68928328561387,126,182,54,42,20,5
Jaipur,147,pm10,2024-09-07 16:58:10,Jaipur Central,18.343644263470296,78.77650538596336,128,78,51,56,19,5
Jaipur,133,pm25,2024-09-11 09:27:16,Jaipur Central,10.32737564104571,77.75334456108483,78,90,47,54,23,3
Jaipur,191,o3,2024-09-15 01:56:21,Jaipur Central,25.266292259577085,82.83898400089818,107,152,53,32,46,8
Jaipur,206,pm25,2024-09-18 18:25:27,Jaipur Central,21.817995385589626,86.74674313008369,139,139,33,37,22,6
Jaipur,184,pm25,2024-09-22 10:54:32,Jaipur Central,20.8940885743097,74.07307637932084,116,199,51,15,31,18
Jaipur,240,pm25,2024-09-26 03:23:38,Jaipur Central,15.171233131542612,72.23754479529485,114,184,82,38,22,2
Jaipur,167,pm10,2024-09-29 19:52:43,Jaipur Central,25.17369441396992,84.88925233401528,82,158,42,55,15,12
Jaipur,69,pm25,2024-10-03 12:21:49,Jaipur Central,13.78757189147356,74.00751416907438,13,38,55,20,24,15
Jaipur,190,o3,2024-10-07 04:50:54,Jaipur Central,19.36115721588238,70.97889403746004,117,204,22,20,14,9
Jaipur,285,pm25,2024-10-10 21:20:00,Jaipur Central,24.009151842450933,72.48530787146973,146,225,18,53,27,15
Jaipur,199,pm25,2024-10-14 13:49:05,Jaipur Central,24.091633937453345,81.26387186408635,126,203,12,22,4,0
Jaipur,143,no2,2024-10-18 06:18:10,Jaipur Central,19.215256894929713,75.31676215695387,100,83,0,32,11,7
Jaipur,138,pm25,2024-10-21 22:47:16,Jaipur Central,28.141721459377106,75.52038860983988,65,77,60,38,12,17
Jaipur,134,pm25,2024-10-25 15:16:21,Jaipur Central,10.086328543411982,83.71185608740785,88,125,86,38,18,8
Jaipur,209,pm10,2024-10-29 07:45:27,Jaipur Central,28.20336646389437,74.16735381576626,153,162,24,31,0,2
Jaipur,126,pm25,2024-11-02 00:14:32,Jaipur Central,11.992888806563272,88.3489250423635,51,108,35,38,23,12
Jaipur,203,pm10,2024-11-05 16:43:38,Jaipur Central,21.657630310025848,70.78040683236837,143,119,45,41,14,12
Jaipur,232,pm25,2024-11-09 09:12:43,Jaipur Central,10.38657460951101,84.64487071154676,123,190,31,46,14,4
Jaipur,122,pm25,2024-11-13 01:41:49,Jaipur Central,28.55419563830567,79.03405759753895,77,89,65,53,15,10
Jaipur,192,pm25,2024-11-16 18:10:54,Jaipur Central,16.234802014527794,88.91914276732294,107,150,58,61,25,7
Jaipur,252,pm10,2024-11-20 10:40:00,Jaipur Central,10.352243291696972,74.56416964357476,151,213,43,39,40,8
Jaipur,267,pm10,2024-11-24 03:09:05,Jaipur Central,28.683657651140553,85.21243016706201,138,234,57,22,6,4
Jaipur,88,no2,2024-11-27 19:38:10,Jaipur Central,28.35655152699492,76.253579095626,62,87,49,33,23,1
Jaipur,265,pm10,2024-12-01 12:07:16,Jaipur Central,12.447439380725381,72.25410914444767,148,197,50,22,28,14
Jaipur,227,pm10,2024-12-05 04:36:21,Jaipur Central,12.884366664248057,78.97253078499463,146,158,61,49,9,10
Jaipur,201,pm25,2024-12-08 21:05:27,Jaipur Central,25.1575408187543,72.37739225353654,113,114,45,34,25,7
Jaipur,202,pm10,2024-12-12 13:34:32,Jaipur Central,22.659421400130668,84.32706060745006,138,203,57,12,17,14
Jaipur,136,pm25,2024-12-16 06:03:38,Jaipur Central,27.95566543450438,78.52317902776673,71,97,72,53,38,13
Jaipur,133,pm25,2024-12-19 22:32:43,Jaipur Central,15.686144483070505,77.76241979974169,73,88,47,67,19,10
Jaipur,145,pm25,2024-12-23 15:01:49,Jaipur Central,18.301447636592982,71.84576361154807,61,76,54,36,37,9
Jaipur,176,pm10,2024-12-27 07:30:54,Jaipur Central,14.122834765146733,73.63720270257336,105,96,54,36,36,25
Jaipur,121,pm25,2024-12-31 00:00:00,Jaipur Central,18.08265117953293,71.25087520345335,76,73,42,46,24,3
Lucknow,122,pm10,2024-01-01 00:00:00,Lucknow Central,25.553259518455633,84.59838360053882,100,87,20,37,25,17
Lucknow,264,pm25,2024-01-04 16:29:05,Lucknow Central,18.445607845277927,75.95013651956299,170,146,26,43,0,2
Lucknow,218,o3,2024-01-08 08:58:10,Lucknow Central,22.054079908367996,88.59306308325966,137,185,29,51,29,17
Lucknow,180,o3,2024-01-12 01:27:16,Lucknow Central,14.113027965364806,78.04915702541774,100,181,48,41,0,1
Lucknow,265,pm10,2024-01-15 17:56:21,Lucknow Central,29.887426386376184,73.08867455867569,174,247,76,69,7,6
Lucknow,231,pm25,2024-01-19 10:25:27,Lucknow Central,14.533104784516011,83.38257403193927,156,212,28,32,12,13
Lucknow,185,pm10,2024-01-23 02:54:32,Lucknow Central,28.07521938009344,81.2111314131014,118,147,40,54,40,6
Lucknow,263,pm25,2024-01-26 19:23:38,Lucknow Central,26.90979886282713,86.51685885752929,206,194,36,50,17,2
Lucknow,263,o3,2024-01-30 11:52:43,Lucknow Central,11.585517915720779,71.16245410616179,173,218,46,39,14,14
Lucknow,228,pm10,2024-02-03 04:21:49,Lucknow Central,20.644488818215994,75.36021922028307,105,214,53,61,35,2
Lucknow,224,pm25,2024-02-06 20:50:54,Lucknow Central,19.63597956718026,74.33625549476018,148,195,35,28,20,7
Lucknow,217,pm25,2024-02-10 13:20:00,Lucknow Central,20.362893057773473,89.48710633225768,139,143,75,50,16,14
Lucknow,208,no2,2024-02-14 05:49:05,Lucknow Central,11.856228092370495,82.01551380291062,129,164,36,39,30,9
Lucknow,296,pm10,2024-02-17 22:18:10,Lucknow Central,13.489707579678036,76.42573376887385,177,235,77,41,24,6
Lucknow,245,pm10,2024-02-21 14:47:16,Lucknow Central,28.2001118713773,78.54398967574487,162,201,33,29,11,13
Lucknow,254,pm10,2024-02-25 07:16:21,Lucknow Central,12.0660936229894,84.12352579568324,144,200,41,57,18,6
Lucknow,184,pm10,2024-02-28 23:45:27,Lucknow Central,24.453893643550348,86.89811349727108,85,151,34,55,8,14
Lucknow,231,pm10,2024-03-03 16:14:32,Lucknow Central,12.59986593633773,76.63055646232084,134,244,22,12,15,17
Lucknow,243,pm10,2024-03-07 08:43:38,Lucknow Central,21.960938669786522,70.60186772248608,153,237,73,28,19,6
Lucknow,262,pm25,2024-03-11 01:12:43,Lucknow Central,12.64543213808845,83.75787667844975,171,226,25,39,8,12
Lucknow,207,o3,2024-03-14 17:41:49,Lucknow Central,25.1447149664725,76.25437348763613,138,102,51,51,35,9
Lucknow,178,no2,2024-03-18 10:10:54,Lucknow Central,10.552243140122489,72.57573739758355,79,129,38,49,14,15
Lucknow,192,pm10,2024-03-22 02:40:00,Lucknow Central,26.921213125311056,81.01722591582545,124,186,10,63,23,17
Lucknow,220,pm25,2024-03-25 19:09:05,Lucknow Central,14.547297394581546,78.97751221598426,142,157,88,40,25,9
Lucknow,241,pm25,2024-03-29 11:38:10,Lucknow Central,18.14743257783898,85.24831964833113,149,198,68,27,20,13
Lucknow,220,pm10,2024-04-02 04:07:16,Lucknow Central,19.23448489069868,75.70673331536781,171,135,53,26,24,10
Lucknow,189,pm25,2024-04-05 20:36:21,Lucknow Central,26.63072736499784,86.12065154230953,88,129,41,56,26,17
Lucknow,259,pm10,2024-04-09 13:05:27,Lucknow Central,23.209258010044177,83.53431508163828,153,242,93,41,18,11
Lucknow,244,o3,2024-04-13 05:34:32,Lucknow Central,25.462584153643405,80.18901367490456,154,237,54,22,17,14
Lucknow,271,pm25,2024-04-16 22:03:38,Lucknow Central,23.99074163428891,72.98597272191756,145,204,26,76,0,3
Lucknow,252,pm10,2024-04-20 14:32:43,Lucknow Central,27.06750003189367,77.94408807407459,141,199,42,35,2,5
Lucknow,180,pm25,2024-04-24 07:01:49,Lucknow Central,19.762638513999708,89.42204987610894,98,133,48,49,15,11
Lucknow,145,pm25,2024-04-27 23:30:54,Lucknow Central,20.408012547271355,86.77793726479968,65,96,77,38,19,19
Lucknow,308,pm10,2024-05-01 16:00:00,Lucknow Central,22.817067763389588,73.55122599324534,187,255,59,39,26,0
Lucknow,305,pm25,2024-05-05 08:29:05,Lucknow Central,25.174599121857415,83.23419517478132,204,195,66,60,2,8
Lucknow,205,pm10,2024-05-09 00:58:10,Lucknow Central,15.055192366972808,70.94628937839865,100,170,65,22,30,13
Lucknow,151,pm10,2024-05-12 17:27:16,Lucknow Central,17.461095172213852,73.36532823047985,103,143,37,26,25,5
Lucknow,256,pm25,2024-05-16 09:56:21,Lucknow Central,16.1769632013195,78.56910928810807,156,216,58,16,36,8
Lucknow,201,o3,2024-05-20 02:25:27,Lucknow Central,11.959653894317302,77.72930475231814,86,128,47,54,7,13
Lucknow,191,pm25,2024-05-23 18:54:32,Lucknow Central,22.684514845259198,88.41272172377799,131,159,56,22,24,9
Lucknow,208,pm25,2024-05-27 11:23:38,Lucknow Central,12.13111051065958,73.77899942918718,147,193,48,26,9,18
Lucknow,318,pm25,2024-05-31 03:52:43,Lucknow Central,14.21129447450392,81.17369688856563,154,239,52,44,21,8
Lucknow,270,pm10,2024-06-03 20:21:49,Lucknow Central,19.03845809432576,81.70557417049396,173,239,56,15,15,9
Lucknow,138,pm10,2024-06-07 12:50:54,Lucknow Central,20.9859777363092,78.97498194929258,90,88,43,31,29,1
Lucknow,159,pm10,2024-06-11 05:20:00,Lucknow Central,24.294021470924488,88.48053203599198,135,141,69,44,5,16
Lucknow,325,pm25,2024-06-14 21:49:05,Lucknow Central,27.598187858115388,80.78225403957471,135,251,69,15,19,11
Lucknow,174,pm25,2024-06-18 14:18:10,Lucknow Central,17.700547230277344,87.79807356533148,111,173,38,35,34,8
Lucknow,138,pm25,2024-06-22 06:47:16,Lucknow Central,29.436767871675116,87.59297993678132,105,86,58,17,21,16
Lucknow,247,pm25,2024-06-25 23:16:21,Lucknow Central,24.47967245861723,80.93325765297212,139,231,77,56,9,10
Lucknow,166,pm10,2024-06-29 15:45:27,Lucknow Central,20.098664347491233,78.51920508398099,91,127,19,50,18,15
Lucknow,259,pm25,2024-07-03 08:14:32,Lucknow Central,13.59767061822356,75.77802538420552,136,152,68,62,27,14
Lucknow,137,pm25,2024-07-07 00:43:38,Lucknow Central,10.028967177452785,83.86723479848152,105,81,65,64,36,11
Lucknow,308,pm10,2024-07-10 17:12:43,Lucknow Central,15.532502681999464,79.00612594010269,175,236,40,67,25,19
Lucknow,305,pm25,2024-07-14 09:41:49,Lucknow Central,16.57605201458377,81.73933839030262,182,233,52,28,19,14
Lucknow,232,pm25,2024-07-18 02:10:54,Lucknow Central,13.07320698518999,77.35712567858782,126,198,70,25,15,9
Lucknow,248,pm25,2024-07-21 18:40:00,Lucknow Central,16.679878950812192,83.43109703833187,188,176,65,26,16,7
Lucknow,226,pm25,2024-07-25 11:09:05,Lucknow Central,18.778927070505013,74.70349761369694,126,163,53,26,10,5
Lucknow,152,pm10,2024-07-29 03:38:10,Lucknow Central,24.455134817815377,86.25162086470039,59,88,7,23,30,14
Lucknow,173,pm25,2024-08-01 20:07:16,Lucknow Central,17.944738204202956,85.63488728472811,80,104,43,34,25,12
Lucknow,215,pm10,2024-08-05 12:36:21,Lucknow Central,22.950221623113933,71.05752008072218,109,214,58,27,31,9
Lucknow,178,no2,2024-08-09 05:05:27,Lucknow Central,25.50558567097902,81.30800091754533,95,201,42,44,22,11
Lucknow,163,pm25,2024-08-12 21:34:32,Lucknow Central,14.49414764423491,89.8754538300482,107,145,58,24,39,5
Lucknow,253,pm10,2024-08-16 14:03:38,Lucknow Central,26.352504147761206,81.42179234936025,155,200,43,55,38,15
Lucknow,318,pm25,2024-08-20 06:32:43,Lucknow Central,28.799432680917764,79.23404770205846,169,258,61,44,29,13
Lucknow,278,pm25,2024-08-23 23:01:49,Lucknow Central,13.654671285352498,88.55947787399248,163,206,23,60,16,5
Lucknow,317,o3,2024-08-27 15:30:54,Lucknow Central,29.07975057912575,86.18907493710654,192,265,72,40,23,17
Lucknow,235,pm10,2024-08-31 08:00:00,Lucknow Central,12.68722746571477,85.84501248005701,147,225,31,27,0,21
Lucknow,293,pm25,2024-09-04 00:29:05,Lucknow Central,28.11611522806531,71.17320941833616,175,258,47,74,29,9
Lucknow,248,pm25,2024-09-07 16:58:10,Lucknow Central,20.181067556230172,80.20619635124118,129,210,43,57,0,10
Lucknow,190,pm25,2024-09-11 09:27:16,Lucknow Central,16.53327318906156,76.72233105214248,110,151,62,35,17,6
Lucknow,239,pm10,2024-09-15 01:56:21,Lucknow Central,27.84312827023801,87.91046751597378,144,223,43,40,20,7
Lucknow,269,pm10,2024-09-18 18:25:27,Lucknow Central,21.25548654293134,83.149963593432,163,269,64,38,28,14
Lucknow,166,o3,2024-09-22 10:54:32,Lucknow Central,15.120979455289266,72.36070198387694,91,155,70,40,17,15
Lucknow,224,pm10,2024-09-26 03:23:38,Lucknow Central,28.406424060725083,85.66079553573174,122,172,65,28,36,14
Lucknow,247,pm25,2024-09-29 19:52:43,Lucknow Central,20.19361883828351,85.60573069831213,172,227,37,41,24,18
Lucknow,177,o3,2024-10-03 12:21:49,Lucknow Central,13.13839579639399,82.12454530963,99,163,63,40,7,18
Lucknow,267,pm25,2024-10-07 04:50:54,Lucknow Central,18.238273907100996,71.52452224436088,189,252,25,48,15,9
Lucknow,243,pm25,2024-10-10 21:20:00,Lucknow Central,18.582511117691432,71.21602265923441,151,226,78,21,18,9
Lucknow,272,pm25,2024-10-14 13:49:05,Lucknow Central,20.896837167713954,72.6890211908615,160,168,16,32,20,4
Lucknow,217,pm25,2024-10-18 06:18:10,Lucknow Central,18.165193543580266,71.66991740382619,133,200,57,24,23,8
Lucknow,258,pm10,2024-10-21 22:47:16,Lucknow Central,27.843988598258097,75.57616800255676,150,154,44,40,16,9
Lucknow,156,no2,2024-10-25 15:16:21,Lucknow Central,19.993047089414638,78.72116220274002,89,105,69,57,23,6
Lucknow,244,pm25,2024-10-29 07:45:27,Lucknow Central,17.760578174079832,82.51932836079112,133,164,57,32,6,11
Lucknow,249,pm25,2024-11-02 00:14:32,Lucknow Central,14.525858782340507,77.72778922678462,147,257,42,45,10,15
Lucknow,179,pm25,2024-11-05 16:43:38,Lucknow Central,25.54665220029972,76.3053583554712,138,113,16,41,16,15
Lucknow,232,pm25,2024-11-09 09:12:43,Lucknow Central,18.024569145888453,83.98710168920073,162,156,61,43,19,11
Lucknow,239,no2,2024-11-13 01:41:49,Lucknow Central,14.312678041976849,79.87579749120347,140,249,41,36,9,6
Lucknow,201,pm25,2024-11-16 18:10:54,Lucknow Central,28.862007516899048,70.28048085273957,96,180,59,82,24,11
Lucknow,143,pm10,2024-11-20 10:40:00,Lucknow Central,28.37042700112966,75.76119127032976,128,143,52,49,12,11
Lucknow,167,pm25,2024-11-24 03:09:05,Lucknow Central,23.214970513513396,89.00972905836758,86,94,72,44,41,7
Lucknow,204,pm25,2024-11-27 19:38:10,Lucknow Central,15.509059479358132,75.75427981545822,133,150,31,47,19,11
Lucknow,203,no2,2024-12-01 12:07:16,Lucknow Central,29.88139176136616,88.86854761053873,163,129,86,52,24,15
Lucknow,152,pm10,2024-12-05 04:36:21,Lucknow Central,23.58476728493359,86.83123716127366,69,157,56,42,19,0
Lucknow,245,o3,2024-12-08 21:05:27,Lucknow Central,28.099842190257004,79.36419144290784,146,160,40,39,18,1
Lucknow,280,pm10,2024-12-12 13:34:32,Lucknow Central,21.038242163441048,84.8217145126126,155,259,43,37,21,12
Lucknow,248,pm25,2024-12-16 06:03:38,Lucknow Central,28.645117588535932,78.82405268179598,146,223,30,41,22,6
Lucknow,128,pm10,2024-12-19 22:32:43,Lucknow Central,15.614722281713796,86.08767391547087,47,106,91,24,19,12
Lucknow,236,pm10,2024-12-23 15:01:49,Lucknow Central,13.70536547703651,89.72512579349075,157,186,15,34,12,11
Lucknow,378,pm25,2024-12-27 07:30:54,Lucknow Central,20.301523250331897,83.51621592873529,236,276,59,47,6,11
Lucknow,212,pm10,2024-12-31 00:00:00,Lucknow Central,10.243242967530065,86.43145250607279,163,180,17,28,34,17
Delhi,169,pm10,2025-01-01 00:00:00,Delhi Central,27.088142057549273,73.09317948663983,102,62,72,36,20,13
Delhi,262,pm10,2025-01-04 07:45:27,Delhi Central,27.859836582737724,88.32395732299558,183,220,30,72,23,5
Delhi,186,pm25,2025-01-07 15:30:54,Delhi Central,27.69836266237732,70.80428733132399,96,203,55,20,18,6
Delhi,181,pm10,2025-01-10 23:16:21,Delhi Central,19.773722460186,87.71940323047643,105,187,44,8,18,19
Delhi,242,pm10,2025-01-14 07:01:49,Delhi Central,15.073116465812284,81.02817716857034,170,204,54,49,0,10
Delhi,278,o3,2025-01-17 14:47:16,Delhi Central,21.77241123125202,82.31707835515202,182,205,32,22,25,6
Delhi,222,pm10,2025-01-20 22:32:43,Delhi Central,29.770556217267252,85.0937540359488,125,196,72,49,20,9
Delhi,255,pm25,2025-01-24 06:18:10,Delhi Central,24.47679250725699,80.08665123562929,167,199,62,48,6,9
Delhi,292,pm25,2025-01-27 14:03:38,Delhi Central,18.937593656566776,86.24543806329928,191,237,27,36,36,17
Delhi,231,pm10,2025-01-30 21:49:05,Delhi Central,21.655208914761285,86.21576774436186,159,241,68,47,14,15
Delhi,290,pm10,2025-02-03 05:34:32,Delhi Central,17.19264752199911,79.9472670190246,143,252,42,22,13,3
Delhi,236,pm10,2025-02-06 13:20:00,Delhi Central,29.630912052733766,78.14000823403163,114,173,80,43,21,10
Delhi,153,pm25,2025-02-09 21:05:27,Delhi Central,15.180459412486805,74.99642078861794,99,136,37,28,2,5
Delhi,210,pm10,2025-02-13 04:50:54,Delhi Central,10.122294733439865,71.43507482315204,110,158,18,30,26,12
Delhi,252,pm25,2025-02-16 12:36:21,Delhi Central,25.734580776178966,81.2786353019586,153,180,85,44,22,12
Delhi,318,pm25,2025-02-19 20:21:49,Delhi Central,17.535098433292394,85.44800271773103,197,219,48,35,6,8
Delhi,278,pm25,2025-02-23 04:07:16,Delhi Central,19.47854191227558,87.22790898355682,177,286,53,49,25,0
Delhi,204,pm10,2025-02-26 11:52:43,Delhi Central,16.601924522079287,74.109756607841,139,229,70,59,27,12
Delhi,237,pm25,2025-03-01 19:38:10,Delhi Central,29.23019115990272,78.57970783694451,131,216,91,28,11,5
Delhi,136,pm25,2025-03-05 03:23:38,Delhi Central,26.202741679047108,71.89337175813691,75,123,75,26,27,8
Delhi,285,pm25,2025-03-08 11:09:05,Delhi Central,24.503530367067086,88.57762266618556,152,237,52,37,15,8
Delhi,208,pm25,2025-03-11 18:54:32,Delhi Central,20.634519122138393,87.18276451844677,119,194,42,35,10,9
Delhi,268,o3,2025-03-15 02:40:00,Delhi Central,27.716256929405272,80.34242722261965,148,234,46,44,18,21
Delhi,226,pm10,2025-03-18 10:25:27,Delhi Central,16.903954880645003,78.23122318460678,166,184,40,28,4,16
Delhi,216,o3,2025-03-21 18:10:54,Delhi Central,15.008341855229208,88.64511754158417,145,174,57,36,25,0
Delhi,198,pm25,2025-03-25 01:56:21,Delhi Central,18.530684895606555,70.19577099802522,126,155,37,27,16,6
Delhi,379,pm10,2025-03-28 09:41:49,Delhi Central,12.447384260616367,71.47827268544924,222,300,62,44,14,4
Delhi,201,pm25,2025-03-31 17:27:16,Delhi Central,14.724438041247002,71.68370657317833,109,196,37,33,19,4
Delhi,265,pm10,2025-04-04 01:12:43,Delhi Central,29.992290102350516,80.56035793415595,122,225,13,48,24,4
Delhi,285,pm25,2025-04-07 08:58:10,Delhi Central,13.21352982572106,80.93603535160963,145,226,61,20,9,9
Delhi,242,pm25,2025-04-10 16:43:38,Delhi Central,12.120133744593955,84.42468770507304,103,184,52,18,23,3
Delhi,218,pm25,2025-04-14 00:29:05,Delhi Central,26.1699624101262,79.55057417292386,124,163,75,41,24,18
Delhi,319,pm25,2025-04-17 08:14:32,Delhi Central,21.92595830942372,88.06565731047905,196,277,61,51,42,1
Delhi,267,pm25,2025-04-20 16:00:00,Delhi Central,24.244653305972328,71.77111878214359,142,262,73,20,25,10
Delhi,288,pm25,2025-04-23 23:45:27,Delhi Central,29.06529914801778,89.63795613690257,189,146,43,14,13,5
Delhi,287,pm25,2025-04-27 07:30:54,Delhi Central,19.535247009540942,84.30794574106345,158,228,32,40,15,7
Delhi,116,pm10,2025-04-30 15:16:21,Delhi Central,20.82832444895248,88.95644469787513,50,113,35,56,25,5
